text
"@jamie_raskin. Hey, to a good friend of DC voting rights. congratulations!"
Here's why GOP should worry....Trump Is The Weakest GOP Front-Runner In The Modern Era https://t.co/YeS8NHfk3o. #WomenCard.
"It's a wrap. Hours after leaving @CNN, I continue to follow the coverage. If you missed #SuperTuesday, just stay tuned. @NewDay starts soon."
"Women are the majority of citizens and a majority of voters. Since 1980, a major Gender Gap in every prez election.  https://t.co/sNN4MbgDGv"
"Congratulations to all the Democratic winners in Pennsylvania -- Hillary Clinton, and especially U.S. SEnate candidate Katie McGinty."
Trump prides himself on being insulting. Was that so call victory speech presidential? No? Entertaining? Yes! https://t.co/Ja9grl2lR5
Wishful thinking.  https://t.co/qYos6c5EGr
Trump has swept aside the presidential aspirations of many Republicans. Let's not allow him to sow seeds of more division. #NeverTrump
Agree. Congratulations Chris https://t.co/bDgpRWeEfV
Oh God. #Trump is using #Bernie to attack Hillary and to try to drive a wedge. #sillyseason
He's enjoying the attention.  https://t.co/AcGOHmkNBd
Did someone hacked #DonaldTrump speaker? Okay. It's better. https://t.co/mwFUR7a3tI
#Trump just said that he considers himself the presumptive GOP nominee. Called for healing. #NeverTrump
True https://t.co/pSevXpKYZS
"No path, no journey. Just a thought. https://t.co/qJyh5ZL807"
Ted Cruz's speech tonight is not worthy of prime time coverage. All piss &amp; vinegar. Not one word of thanks for voters who are still voting.
"Cruz &amp; Kasich each want to be in charge of US foreign policy, and they can’t even forge a workable alliance between the two of them. @CNN"
"What will Donald Trump do if he wins? Actually, that question has ramifications that extend far beyond tonight. #SuperTuesday @CNN"
Opportunists never cease to amaze me. https://t.co/RyMrY2uxpU
Oh this is going to be huge. Let see how this wall was built -- that effectively crumbled on innocent students.  https://t.co/jzMfBJP0To
"When you wait this long to address the problem, there is a fuzzy line between cooperation and desperation. #CruzKasichPact. @CNN"
"So Ted Cruz and John Kasich are cooperating. It’s about time. Or more accurately, it WAS about time—a month or two ago. #Desperation."
"So Ted Cruz and John Kasich are cooperating. It’s about time. Or more accurately, it WAS about time—a month or two ago."
We agree. https://t.co/jb5bmOuZlb
"Face it, this presidential race has been a marathon—and most of the people who run a marathon are not running to win it. @CNN"
"Commercial breaks, I will tweet. @CNN"
All of the candidates have to accept the reality of what is going on in this race. But nobody can figure out what that is. @CNN
Bernie Sanders is going to “reassess” his candidacy after tonight. But using terms like “reassess” means he’s staying in the race until 6/7.
"Pennsylvania hasn’t mattered in a primary since the Liberty Bell cracked. #SuperTuesday matters. Geaux vote in PA, MD, CT, RI and DE. @CNN"
It’s #SuperTuesday. Again. Nobody expected Tuesdays to be Super for this long! @CNN for a few hours before the polls close in 5 states.
@Beyonce has more #Tabasco than typical hot sauce. Her #lemonade is not mild. It's spicy. I'm going to own this because it speaks to me.
#lemonade. It's a bittersweet melody. It's so well done. Thank you @Beyonce.
"Let's end discrimination in voting. This ruling is bad. Wrong, wrong....#NorthCarolina needs to turn a new page.  https://t.co/DySJ1OQKzL"
Here's critical information on voting in #Maryland. https://t.co/OfbWySGcUq
Please pass on to voters in #RhodeIsland. Big changes in place. Read this Editorial: Prepare to vote https://t.co/Rz1b9MTekk via @projo.
@ChrisCuomo. Is this one better? https://t.co/7Y16AtWfM9
"Join us tomorrow for #MegaTuesday coverage of Election Day in PA, MD, CT, RI and DE. @CNN. #GeauxVote! https://t.co/fD86QvkLWX"
FBI: Former Gov. John McKeithen arranged payments to Ku Klux Klan to quell violence in 1960s https://t.co/OCdKuJxDiL via @theadvocateno
"Well, it's where many of us go for restoration and joy: For Hillary Clinton, church offers a trusted comfort zone  https://t.co/JpQE3W5hZQ"
