text
INBOX: The Republican Party of Virginia has confirmed that Donald J. Trump will NOT be attending the 2016 RPV Convention this weekend.
"In PA, Donald Trump, 69, says of Hillary Clinton, 68: ""She doesn't have the strength and she doesn't have the energy to be president.''"
"Donald Trump tells PA rally: ""I better be careful not to be too presidential. folks."""
"Trump in PA keeps bragging re spending even as he ups payroll today: ""I have spent less than anybody else and I'm in first place by a lot."""
"MIns after Trump says in RI he'd love Bobby Knight's support, campaign announces the famed coach will join him at Indianapolis rally Wed"
"Donald Trump on John Kasich: ""Ladies and gentleman, our new nominee, 1 and 50."""
"Campaigning in RI, Donald Trump says Kasich and Cruz made deal ""because they are just getting killed."""
"Donald Trump mocks Jeb Bush for saying he wasn't a conservative. ""Who cares?"""
"Donald Trump suggests if he starts ""acting presidential"" he could start losing. ""We got to be a little bit careful about change."""
"Donald Trump, campaigning in MD, says ""lyin' Ted Cruz"" will be one of his best friends in a few weeks."
UPDATE: Donald Trump is still talking about Jeb Bush.
"11 yrs later, post-Katrina victims of horrific police shooting find justice. Read this then buy Shots on the Bridge. https://t.co/CjmMFvnKuH"
"Donald Trump has spent half on staff and consulting as Mitt Romney at this point in 2012, reports @rebeccaballhaus  https://t.co/ur4MGE4l2p"
Donald Trump spending more even as he brags at rallies about spending less. With @rebeccaballhaus  https://t.co/ur4MGE4l2p
"Sandbagged in past st party elections for convention delegates, Trump putting up a fight in PA. 2 offices opened.  https://t.co/etapEJRj1i"
"Donald Trump wins expected but clutch victory in NY, with @hookjan https://t.co/31UTelyFTg via @WSJ"
On eve of NY primary Donald Trump headlines big rally while Ted Cruz stays behind closed doors. W/ @heatherhaddon    https://t.co/eRslLptXeF
"In Buffalo, Donald Trump heads biggest-ever indoor rally in show of strength and defiance.  https://t.co/eRslLptXeF"
"Donald Trump's moxie is a natural fit in Staten Island, the borough with the biggest chip on its shoulder. https://t.co/izlB26F13d"
UPDATE: Donald Trump is still talking about Jeb Bush.
Pro-Trump Staten Island GOP chair says turnout 3x usual Lincoln Day. https://t.co/erTHXVU7uC
"Donald Trump in Hartford CT: ""Wall Street owns Hillary Clinton. On that I agree with Bernie Sanders."""
From #nevertrump to never say never? One NY GOP lawmaker coming to terms with Trump before Tuesday's primary. https://t.co/q9d7tD84eM
